property_type,society,sector,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score,south_lat,north_lat,west_lon,east_lon,geojson
flat,umang winter hills,sector 77,0.71,5306.0,2,2,2,6.0,Relatively New,1057.0,1,0,0,0,0,0,108,28.3632337,28.4032337,76.962557,77.002557,"{'type': 'Point', 'coordinates': [76.982557, 28.3832337]}"
flat,umang winter hills,sector 77,0.8,5961.0,2,2,2,10.0,Relatively New,1163.0,0,0,0,0,0,1,49,28.3632337,28.4032337,76.962557,77.002557,"{'type': 'Point', 'coordinates': [76.982557, 28.3832337]}"
flat,umang winter hills,sector 77,0.99,7857.0,2,2,2,1.0,Relatively New,1126.0,0,0,0,0,0,0,97,28.3632337,28.4032337,76.962557,77.002557,"{'type': 'Point', 'coordinates': [76.982557, 28.3832337]}"
flat,emaar mgf palm hills,sector 77,1.65,8462.0,4,3,3,9.0,Relatively New,1765.0,0,1,0,0,0,0,100,28.3632337,28.4032337,76.962557,77.002557,"{'type': 'Point', 'coordinates': [76.982557, 28.3832337]}"
flat,emaar mgf palm hills,sector 77,1.09,5383.0,3,4,3+,5.0,Relatively New,1833.0,0,1,0,0,1,1,167,28.3632337,28.4032337,76.962557,77.002557,"{'type': 'Point', 'coordinates': [76.982557, 28.3832337]}"
flat,umang winter hills,sector 77,0.92,5049.0,3,3,3,17.0,Relatively New,1602.0,0,0,0,0,1,1,49,28.3632337,28.4032337,76.962557,77.002557,"{'type': 'Point', 'coordinates': [76.982557, 28.3832337]}"
flat,emaar mgf palm hills,sector 77,1.08,5400.0,3,4,3+,5.0,Relatively New,1810.0,1,1,0,0,1,1,167,28.3632337,28.4032337,76.962557,77.002557,"{'type': 'Point', 'coordinates': [76.982557, 28.3832337]}"
house,independent,sector 1,1.85,16003.0,4,3,2,3.0,Moderately Old,1284.0,0,0,0,0,0,0,0,28.3485815,28.3716597,76.9400968,76.9592194,"{'type': 'Polygon', 'coordinates': [[[76.9400968, 28.3601533], [76.9430168, 28.3602832], [76.9430178, 28.3563496], [76.9450411, 28.3564303], [76.9453702, 28.3516736], [76.9467722, 28.3517439], [76.9468639, 28.3485815], [76.9479303, 28.3491827], [76.948692, 28.3496209], [76.9508777, 28.3506047], [76.9509185, 28.3502756], [76.9521781, 28.3503463], [76.9521288, 28.3513216], [76.9533083, 28.3519209], [76.9567771, 28.3543183], [76.9567757, 28.3548492], [76.9592194, 28.3550367], [76.9585831, 28.3554094], [76.9582284, 28.3556912], [76.9576347, 28.3562547], [76.9573267, 28.356607], [76.9573246, 28.3565013], [76.9561191, 28.3564473], [76.9561195, 28.3569945], [76.9571494, 28.3570005], [76.9552684, 28.3585701], [76.9545178, 28.3591334], [76.9542382, 28.3594186], [76.9537915, 28.3600506], [76.9532313, 28.3605505], [76.9527433, 28.3614269], [76.9525249, 28.3622109], [76.9523877, 28.3636001], [76.9522603, 28.3643684], [76.9523001, 28.3651476], [76.9523096, 28.3655348], [76.9516565, 28.3665591], [76.9516175, 28.3671617], [76.9522659, 28.3687944], [76.9515171, 28.3693086], [76.948573, 28.3709873], [76.9471551, 28.3716597], [76.9460385, 28.3711278], [76.945236, 28.370805], [76.9445253, 28.37022], [76.9440438, 28.3695744], [76.943505, 28.3683034], [76.9426921, 28.3663127], [76.9419459, 28.3645712], [76.9400968, 28.3601533]]]}"
house,independent,sector 1,4.75,10556.0,6,7,0,4.0,Moderately Old,4500.0,0,0,0,0,0,0,0,28.3485815,28.3716597,76.9400968,76.9592194,"{'type': 'Polygon', 'coordinates': [[[76.9400968, 28.3601533], [76.9430168, 28.3602832], [76.9430178, 28.3563496], [76.9450411, 28.3564303], [76.9453702, 28.3516736], [76.9467722, 28.3517439], [76.9468639, 28.3485815], [76.9479303, 28.3491827], [76.948692, 28.3496209], [76.9508777, 28.3506047], [76.9509185, 28.3502756], [76.9521781, 28.3503463], [76.9521288, 28.3513216], [76.9533083, 28.3519209], [76.9567771, 28.3543183], [76.9567757, 28.3548492], [76.9592194, 28.3550367], [76.9585831, 28.3554094], [76.9582284, 28.3556912], [76.9576347, 28.3562547], [76.9573267, 28.356607], [76.9573246, 28.3565013], [76.9561191, 28.3564473], [76.9561195, 28.3569945], [76.9571494, 28.3570005], [76.9552684, 28.3585701], [76.9545178, 28.3591334], [76.9542382, 28.3594186], [76.9537915, 28.3600506], [76.9532313, 28.3605505], [76.9527433, 28.3614269], [76.9525249, 28.3622109], [76.9523877, 28.3636001], [76.9522603, 28.3643684], [76.9523001, 28.3651476], [76.9523096, 28.3655348], [76.9516565, 28.3665591], [76.9516175, 28.3671617], [76.9522659, 28.3687944], [76.9515171, 28.3693086], [76.948573, 28.3709873], [76.9471551, 28.3716597], [76.9460385, 28.3711278], [76.945236, 28.370805], [76.9445253, 28.37022], [76.9440438, 28.3695744], [76.943505, 28.3683034], [76.9426921, 28.3663127], [76.9419459, 28.3645712], [76.9400968, 28.3601533]]]}"
flat,the nav manesar apartment,sector 1,0.85,3953.0,3,3,3+,5.0,Moderately Old,1946.0,0,1,0,0,0,0,5,28.3485815,28.3716597,76.9400968,76.9592194,"{'type': 'Polygon', 'coordinates': [[[76.9400968, 28.3601533], [76.9430168, 28.3602832], [76.9430178, 28.3563496], [76.9450411, 28.3564303], [76.9453702, 28.3516736], [76.9467722, 28.3517439], [76.9468639, 28.3485815], [76.9479303, 28.3491827], [76.948692, 28.3496209], [76.9508777, 28.3506047], [76.9509185, 28.3502756], [76.9521781, 28.3503463], [76.9521288, 28.3513216], [76.9533083, 28.3519209], [76.9567771, 28.3543183], [76.9567757, 28.3548492], [76.9592194, 28.3550367], [76.9585831, 28.3554094], [76.9582284, 28.3556912], [76.9576347, 28.3562547], [76.9573267, 28.356607], [76.9573246, 28.3565013], [76.9561191, 28.3564473], [76.9561195, 28.3569945], [76.9571494, 28.3570005], [76.9552684, 28.3585701], [76.9545178, 28.3591334], [76.9542382, 28.3594186], [76.9537915, 28.3600506], [76.9532313, 28.3605505], [76.9527433, 28.3614269], [76.9525249, 28.3622109], [76.9523877, 28.3636001], [76.9522603, 28.3643684], [76.9523001, 28.3651476], [76.9523096, 28.3655348], [76.9516565, 28.3665591], [76.9516175, 28.3671617], [76.9522659, 28.3687944], [76.9515171, 28.3693086], [76.948573, 28.3709873], [76.9471551, 28.3716597], [76.9460385, 28.3711278], [76.945236, 28.370805], [76.9445253, 28.37022], [76.9440438, 28.3695744], [76.943505, 28.3683034], [76.9426921, 28.3663127], [76.9419459, 28.3645712], [76.9400968, 28.3601533]]]}"
flat,samadhan shri kamal cghs,sector 1,2.01,11427.0,4,4,3+,10.0,Moderately Old,1956.0,0,0,0,0,0,2,0,28.3485815,28.3716597,76.9400968,76.9592194,"{'type': 'Polygon', 'coordinates': [[[76.9400968, 28.3601533], [76.9430168, 28.3602832], [76.9430178, 28.3563496], [76.9450411, 28.3564303], [76.9453702, 28.3516736], [76.9467722, 28.3517439], [76.9468639, 28.3485815], [76.9479303, 28.3491827], [76.948692, 28.3496209], [76.9508777, 28.3506047], [76.9509185, 28.3502756], [76.9521781, 28.3503463], [76.9521288, 28.3513216], [76.9533083, 28.3519209], [76.9567771, 28.3543183], [76.9567757, 28.3548492], [76.9592194, 28.3550367], [76.9585831, 28.3554094], [76.9582284, 28.3556912], [76.9576347, 28.3562547], [76.9573267, 28.356607], [76.9573246, 28.3565013], [76.9561191, 28.3564473], [76.9561195, 28.3569945], [76.9571494, 28.3570005], [76.9552684, 28.3585701], [76.9545178, 28.3591334], [76.9542382, 28.3594186], [76.9537915, 28.3600506], [76.9532313, 28.3605505], [76.9527433, 28.3614269], [76.9525249, 28.3622109], [76.9523877, 28.3636001], [76.9522603, 28.3643684], [76.9523001, 28.3651476], [76.9523096, 28.3655348], [76.9516565, 28.3665591], [76.9516175, 28.3671617], [76.9522659, 28.3687944], [76.9515171, 28.3693086], [76.948573, 28.3709873], [76.9471551, 28.3716597], [76.9460385, 28.3711278], [76.945236, 28.370805], [76.9445253, 28.37022], [76.9440438, 28.3695744], [76.943505, 28.3683034], [76.9426921, 28.3663127], [76.9419459, 28.3645712], [76.9400968, 28.3601533]]]}"
flat,dnha cghs,sector 1,0.85,3864.0,3,3,0,5.0,Moderately Old,2200.0,0,0,0,0,0,0,0,28.3485815,28.3716597,76.9400968,76.9592194,"{'type': 'Polygon', 'coordinates': [[[76.9400968, 28.3601533], [76.9430168, 28.3602832], [76.9430178, 28.3563496], [76.9450411, 28.3564303], [76.9453702, 28.3516736], [76.9467722, 28.3517439], [76.9468639, 28.3485815], [76.9479303, 28.3491827], [76.948692, 28.3496209], [76.9508777, 28.3506047], [76.9509185, 28.3502756], [76.9521781, 28.3503463], [76.9521288, 28.3513216], [76.9533083, 28.3519209], [76.9567771, 28.3543183], [76.9567757, 28.3548492], [76.9592194, 28.3550367], [76.9585831, 28.3554094], [76.9582284, 28.3556912], [76.9576347, 28.3562547], [76.9573267, 28.356607], [76.9573246, 28.3565013], [76.9561191, 28.3564473], [76.9561195, 28.3569945], [76.9571494, 28.3570005], [76.9552684, 28.3585701], [76.9545178, 28.3591334], [76.9542382, 28.3594186], [76.9537915, 28.3600506], [76.9532313, 28.3605505], [76.9527433, 28.3614269], [76.9525249, 28.3622109], [76.9523877, 28.3636001], [76.9522603, 28.3643684], [76.9523001, 28.3651476], [76.9523096, 28.3655348], [76.9516565, 28.3665591], [76.9516175, 28.3671617], [76.9522659, 28.3687944], [76.9515171, 28.3693086], [76.948573, 28.3709873], [76.9471551, 28.3716597], [76.9460385, 28.3711278], [76.945236, 28.370805], [76.9445253, 28.37022], [76.9440438, 28.3695744], [76.943505, 28.3683034], [76.9426921, 28.3663127], [76.9419459, 28.3645712], [76.9400968, 28.3601533]]]}"
flat,nagata group housing society,sector 1,0.85,3696.0,3,3,3+,4.0,Relatively New,2081.0,0,1,0,0,0,0,5,28.3485815,28.3716597,76.9400968,76.9592194,"{'type': 'Polygon', 'coordinates': [[[76.9400968, 28.3601533], [76.9430168, 28.3602832], [76.9430178, 28.3563496], [76.9450411, 28.3564303], [76.9453702, 28.3516736], [76.9467722, 28.3517439], [76.9468639, 28.3485815], [76.9479303, 28.3491827], [76.948692, 28.3496209], [76.9508777, 28.3506047], [76.9509185, 28.3502756], [76.9521781, 28.3503463], [76.9521288, 28.3513216], [76.9533083, 28.3519209], [76.9567771, 28.3543183], [76.9567757, 28.3548492], [76.9592194, 28.3550367], [76.9585831, 28.3554094], [76.9582284, 28.3556912], [76.9576347, 28.3562547], [76.9573267, 28.356607], [76.9573246, 28.3565013], [76.9561191, 28.3564473], [76.9561195, 28.3569945], [76.9571494, 28.3570005], [76.9552684, 28.3585701], [76.9545178, 28.3591334], [76.9542382, 28.3594186], [76.9537915, 28.3600506], [76.9532313, 28.3605505], [76.9527433, 28.3614269], [76.9525249, 28.3622109], [76.9523877, 28.3636001], [76.9522603, 28.3643684], [76.9523001, 28.3651476], [76.9523096, 28.3655348], [76.9516565, 28.3665591], [76.9516175, 28.3671617], [76.9522659, 28.3687944], [76.9515171, 28.3693086], [76.948573, 28.3709873], [76.9471551, 28.3716597], [76.9460385, 28.3711278], [76.945236, 28.370805], [76.9445253, 28.37022], [76.9440438, 28.3695744], [76.943505, 28.3683034], [76.9426921, 28.3663127], [76.9419459, 28.3645712], [76.9400968, 28.3601533]]]}"
house,independent,sector 57,3.15,20349.0,5,4,3+,2.0,Moderately Old,1548.0,0,0,1,0,0,1,60,28.4122793,28.4306451,77.0648143,77.091248,"{'type': 'Polygon', 'coordinates': [[[77.0648143, 28.4205318], [77.0658283, 28.4197244], [77.0685031, 28.4175946], [77.0746581, 28.4122793], [77.0747173, 28.4123036], [77.0795084, 28.4140966], [77.0804928, 28.4143783], [77.0815928, 28.414693], [77.0858068, 28.4158987], [77.0879396, 28.416509], [77.0896436, 28.4169965], [77.0910767, 28.4173299], [77.0910847, 28.4178708], [77.0911594, 28.4229007], [77.091248, 28.4298979], [77.0853328, 28.4296677], [77.0754687, 28.4306451], [77.0726514, 28.427971], [77.0648143, 28.4205318]]]}"
house,ansals florence villa,sector 57,3.65,10580.0,6,6,2,3.0,Moderately Old,3450.0,1,1,1,1,0,2,152,28.4122793,28.4306451,77.0648143,77.091248,"{'type': 'Polygon', 'coordinates': [[[77.0648143, 28.4205318], [77.0658283, 28.4197244], [77.0685031, 28.4175946], [77.0746581, 28.4122793], [77.0747173, 28.4123036], [77.0795084, 28.4140966], [77.0804928, 28.4143783], [77.0815928, 28.414693], [77.0858068, 28.4158987], [77.0879396, 28.416509], [77.0896436, 28.4169965], [77.0910767, 28.4173299], [77.0910847, 28.4178708], [77.0911594, 28.4229007], [77.091248, 28.4298979], [77.0853328, 28.4296677], [77.0754687, 28.4306451], [77.0726514, 28.427971], [77.0648143, 28.4205318]]]}"
house,sector 57 huda,sector 57,3.8,26063.0,2,8,3+,4.0,Relatively New,1458.0,0,0,1,1,0,1,94,28.4122793,28.4306451,77.0648143,77.091248,"{'type': 'Polygon', 'coordinates': [[[77.0648143, 28.4205318], [77.0658283, 28.4197244], [77.0685031, 28.4175946], [77.0746581, 28.4122793], [77.0747173, 28.4123036], [77.0795084, 28.4140966], [77.0804928, 28.4143783], [77.0815928, 28.414693], [77.0858068, 28.4158987], [77.0879396, 28.416509], [77.0896436, 28.4169965], [77.0910767, 28.4173299], [77.0910847, 28.4178708], [77.0911594, 28.4229007], [77.091248, 28.4298979], [77.0853328, 28.4296677], [77.0754687, 28.4306451], [77.0726514, 28.427971], [77.0648143, 28.4205318]]]}"
flat,bptp freedom park life,sector 57,2.5,11111.0,3,3,3,9.0,Moderately Old,2036.0,0,0,0,0,0,0,55,28.4122793,28.4306451,77.0648143,77.091248,"{'type': 'Polygon', 'coordinates': [[[77.0648143, 28.4205318], [77.0658283, 28.4197244], [77.0685031, 28.4175946], [77.0746581, 28.4122793], [77.0747173, 28.4123036], [77.0795084, 28.4140966], [77.0804928, 28.4143783], [77.0815928, 28.414693], [77.0858068, 28.4158987], [77.0879396, 28.416509], [77.0896436, 28.4169965], [77.0910767, 28.4173299], [77.0910847, 28.4178708], [77.0911594, 28.4229007], [77.091248, 28.4298979], [77.0853328, 28.4296677], [77.0754687, 28.4306451], [77.0726514, 28.427971], [77.0648143, 28.4205318]]]}"
house,satya the legend,sector 57,9.25,16577.0,5,5,3+,4.0,Relatively New,5580.0,1,1,1,1,0,1,160,28.4122793,28.4306451,77.0648143,77.091248,"{'type': 'Polygon', 'coordinates': [[[77.0648143, 28.4205318], [77.0658283, 28.4197244], [77.0685031, 28.4175946], [77.0746581, 28.4122793], [77.0747173, 28.4123036], [77.0795084, 28.4140966], [77.0804928, 28.4143783], [77.0815928, 28.414693], [77.0858068, 28.4158987], [77.0879396, 28.416509], [77.0896436, 28.4169965], [77.0910767, 28.4173299], [77.0910847, 28.4178708], [77.0911594, 28.4229007], [77.091248, 28.4298979], [77.0853328, 28.4296677], [77.0754687, 28.4306451], [77.0726514, 28.427971], [77.0648143, 28.4205318]]]}"
house,independent,sector 57,3.6,20833.0,4,4,2,2.0,Old Property,1728.0,1,1,1,1,0,0,110,28.4122793,28.4306451,77.0648143,77.091248,"{'type': 'Polygon', 'coordinates': [[[77.0648143, 28.4205318], [77.0658283, 28.4197244], [77.0685031, 28.4175946], [77.0746581, 28.4122793], [77.0747173, 28.4123036], [77.0795084, 28.4140966], [77.0804928, 28.4143783], [77.0815928, 28.414693], [77.0858068, 28.4158987], [77.0879396, 28.416509], [77.0896436, 28.4169965], [77.0910767, 28.4173299], [77.0910847, 28.4178708], [77.0911594, 28.4229007], [77.091248, 28.4298979], [77.0853328, 28.4296677], [77.0754687, 28.4306451], [77.0726514, 28.427971], [77.0648143, 28.4205318]]]}"
